2.056611766142200926e-02,-7.101835764263676569e-03,-1.102253845471734203e-02,9.925723965598537771e-03,4.266997497960788727e-02,-2.884793762734457617e-02,-2.778211803033116961e-02,3.208163664429180412e-02,-1.031722474809734433e-02,5.819936059890061172e-03,6.652814270563927983e-03,-6.674073852878596291e-04,-1.373787247217217108e-02,-2.170352320431493537e-02,1.485207814166115449e-02
9.154636505156927423e-03,-9.134390527492189729e-03,-1.510703804589282051e-02,-1.328017781473177575e-02,-1.386855922010824319e-02,-5.501516296933786285e-03,6.313321950319431865e-03,-1.327848621976470940e-04,-2.528056758127431372e-03,-2.344289774254058271e-03,1.196453606972574515e-03,-7.502635157252627272e-03,-3.185230450378690598e-02,5.757271619682079178e-02,2.221065877942093869e-02
5.783978906574800856e-03,-4.186428631033075470e-03,-1.398699136225355750e-04,9.543286540641389513e-04,-3.169643761044313272e-04,-1.126408821278871483e-03,-8.372811980647714911e-03,-8.794690654976447183e-03,2.180885799558177421e-02,-1.195933493115827620e-03,1.438648768838494962e-02,-1.155212642062696145e-02,2.263313282932654866e-02,-2.244701539603620021e-03,-1.472502581451866181e-02
3.013796173126773344e-03,-1.776505304579664279e-03,-2.756462262551498659e-04,3.555904519988792724e-04,7.774419937124363647e-04,-3.168365094889615181e-04,-2.617596833650821797e-03,-1.952590599622971426e-03,1.646599213452562896e-02,-1.164391914954045898e-02,-6.696764118952185790e-03,-6.789683590935987993e-03,-3.369579733457255585e-03,-2.553144529489632941e-03,-2.136785140254851990e-03
2.116684649761824827e-02,-7.652805288393149143e-03,-1.007829212757061464e-02,8.650664957125032625e-03,4.178271711687506218e-02,-2.719828008268486766e-02,-2.888617342082496625e-02,3.148610385637795606e-02,-7.624755718625838077e-03,-8.672952155350281082e-04,5.456037262593555794e-04,1.122031376802254052e-02,4.483488521826168964e-03,1.643852579573391350e-03,8.884663546542906354e-02
7.300542665050992718e-03,-9.721521321202021473e-04,-1.945659694457805254e-03,-2.537755633772220947e-03,-1.095360651915482184e-03,-2.336478155295780047e-03,-1.042125168646415275e-03,-6.661991877857249486e-03,8.013651502861042844e-03,3.369774824009364074e-03,2.094483459895857616e-02,-1.609497415696099776e-02,6.168752258736565769e-02,1.523672894173392451e-03,-3.438787113040552620e-03
1.120549731668563434e-02,-2.259544858656233838e-03,-2.572014524844407589e-03,-3.177367288350048218e-03,6.832644979655010456e-03,-7.184413538710007546e-04,-6.302388345019540629e-03,-4.850709779979569571e-03,9.106583892884080600e-03,9.833475544939044351e-04,3.862586704394711801e-02,-1.783369530981000414e-02,5.005745283514326238e-02,2.845139842518320042e-02,-3.142078059234282988e-02
4.058697961251439557e-03,-2.774735190299601993e-03,-2.920497028148046265e-04,-3.554853059612595313e-04,-4.845071204687619883e-04,-1.800500385520659575e-04,-3.667637633562227054e-03,-3.401313703648112426e-03,7.927432548860068387e-03,-8.700013988270218629e-03,7.042877207342837249e-04,-3.773264313993353585e-03,3.851419899229955712e-03,4.478616403671901829e-03,-8.203003869882723089e-04
1.596327225837533906e-02,-3.435264242721218497e-03,-1.767101820246551325e-02,-1.869219485507980782e-02,4.312140430367984029e-02,7.011193385542389966e-02,8.431206197645443531e-03,-1.637461387436525001e-02,-8.388498517898487425e-03,5.648971139539929985e-03,-6.988355334059291428e-03,5.952078441440108829e-03,-3.072605175190196072e-03,-6.618139829182780043e-03,3.584146841422574271e-03
6.739020307082954631e-03,-5.571121462825506278e-03,5.081085836263881002e-03,5.867410915978204730e-04,5.901787405063948231e-04,-6.385564310947274697e-03,-1.542090128678196871e-02,-2.254077093800993525e-02,5.769124832728081409e-03,2.922097560724068802e-02,-1.527754151323665148e-02,-3.828198130882253056e-03,-4.416211153066479378e-03,2.503195759238279611e-03,1.482862295541219474e-03
2.387174623524049993e-02,-1.375469779125803454e-02,-4.693068141061788011e-03,8.843905810365947084e-03,4.169082033510783381e-02,-3.344496695995376884e-02,-3.904557951422787943e-02,1.021334869955272014e-02,-6.169120607869285448e-03,3.048299776265300451e-02,-2.114508351457155058e-02,2.956092343559620864e-03,-5.687048894554750690e-03,3.657288299044019440e-03,3.968533872853061313e-03
4.697610340239075088e-02,-5.528231734888314902e-02,8.123270721496711477e-02,-2.157752662814913999e-02,2.213029085051722300e-02,1.314660730171493411e-03,2.191749132860135521e-02,1.083705062190013363e-01,1.684530770511293019e-02,3.742458481771086809e-02,-8.469994921382789296e-03,1.843855099085068422e-03,4.547597292884852341e-04,-3.215619602360904501e-03,2.138456440913392553e-03
3.804099675150814097e-02,-4.520980304610143496e-02,-7.511165982197848257e-02,-6.352519417751177622e-02,-5.779854068801126843e-02,-2.776291141973886642e-02,2.400409086838578912e-02,6.191935394322586710e-03,-6.709975412793569259e-03,2.561955996939954076e-03,-5.975946466990462135e-03,4.166892130366146862e-02,-2.435723220987155019e-02,1.533694050220363661e-02,-3.533561897503878241e-03
4.381977773706684232e-02,-4.186531244940583374e-02,-7.611528661276779906e-02,-5.939077923814561899e-02,-1.150188923689817767e-02,-5.061011471191115274e-02,7.059700242424661425e-03,3.416629413301060236e-02,-2.792036723663726336e-02,2.833446960759059430e-03,-1.442279946660174512e-02,-2.569450047393574341e-02,-3.065171599581912806e-02,4.700018685209370051e-02,2.245845926584359373e-02
2.977763398299475023e-03,-3.267665790979589445e-03,-3.201639145491369434e-03,-1.379758044017596452e-03,-3.760257598413871763e-03,-2.077121108837698751e-03,-7.203280268910602392e-04,-1.319132174915200800e-03,2.082358940977345821e-03,4.294398895919785027e-03,4.142796910546056761e-03,1.349317283410406132e-02,-4.833911683974441084e-03,-3.459249708779266880e-02,-3.431073782034670117e-02
1.564392677336565868e-02,-1.054822797236157697e-02,7.945115905382338969e-04,3.150852234115647521e-02,1.219293847618527042e-02,-1.594748013606569342e-02,4.830379755649361756e-02,-2.236265649538235825e-02,-9.700093944385149852e-03,-6.947737202323420874e-03,-3.988419808619770961e-03,1.074265777180971815e-04,1.524749719096052825e-03,3.243049547224485904e-04,-1.786793919991319516e-03
6.739020307082966774e-03,-5.571121462825529697e-03,5.081085836263831562e-03,5.867410915978202562e-04,5.901787405063627307e-04,-6.385564310947145460e-03,-1.542090128678201034e-02,-2.254077093801009138e-02,5.769124832728123042e-03,2.922097560724098639e-02,-1.527754151323693944e-02,-3.828198130881968562e-03,-4.416211153067292963e-03,2.503195759237982106e-03,1.482862295541888427e-03
8.946375930226076190e-03,-1.233147734108800200e-02,2.370081135424695687e-02,-1.214120544246764105e-02,-2.923744790552507394e-03,-5.204630520952162505e-04,-1.086082968663981685e-02,-1.009272760426933521e-02,-2.479477053351340082e-02,-2.268229485487922858e-02,2.723731292011004421e-03,1.554108793925996351e-03,1.072386451671371570e-03,-2.195503540369371336e-03,-1.914638159260391957e-03
3.364176068709105218e-03,-2.807221487658112611e-03,-6.990441362314976919e-05,7.386128754521830049e-04,-7.725381390583738878e-04,7.400606949168244547e-04,-4.461111683430340341e-03,-3.737823641205861771e-03,1.681277511544785816e-02,-1.455193376037854265e-02,-6.045413464649502383e-03,4.878896899955674840e-03,1.010707124392638562e-03,-1.230868646522549235e-03,8.360089275675969267e-03
2.928661397844826639e-02,9.872573249643535817e-03,-4.498754817349943686e-04,-4.352581318441563381e-03,-9.844199396857029535e-03,2.873671951188330742e-03,-1.827335737810628592e-03,-1.061177040679734708e-03,2.389678785352126328e-02,-1.018985071593163719e-03,1.691236974433071860e-02,-8.538540299941036263e-03,-2.759029840549344359e-02,1.718211404852842128e-01,-2.221845990911447410e-02
3.788852231163480390e-03,-6.495550184425473049e-04,8.592130382462140586e-05,1.633478356845716011e-03,2.542287077088129996e-03,-3.256009352466212713e-03,-3.407406859288074699e-03,-1.806916930737635391e-03,1.410805584553338028e-03,6.286918613907599949e-03,1.020707765931364551e-02,-6.242742715702883152e-03,-1.993975408022107682e-02,-2.636788058643559779e-02,1.450662363074234351e-02
2.048038052887084237e-02,-2.781635822580805564e-02,4.198166761905569588e-02,-1.184369192658768152e-02,-2.545086982242828096e-03,1.364862656646110770e-02,2.726178904045434281e-02,5.155009251864604847e-02,5.203371735954465116e-02,1.374883835823043077e-02,-1.902874794921951412e-02,-1.061010455084782263e-02,-4.111336556349782373e-03,-8.658149481796205763e-03,-1.855326978575686653e-03
1.715506529608673862e-03,-1.375571301961243465e-03,-3.103435562328569000e-04,1.899964239244795333e-04,1.593335515556173955e-04,-6.138231622027532849e-04,-1.135203467086186345e-03,-2.728638228973953757e-03,3.573355937079504118e-03,2.282607436988742366e-03,1.717195837832057384e-02,-4.895499485572374181e-03,-8.865040590976067808e-03,-5.676806269241892189e-03,4.990083754300305569e-03
1.425434982408260026e-02,-8.932620122352741276e-03,2.007963697854962815e-02,-9.713581288118409984e-03,-1.329413263170110696e-03,1.596402181661603966e-03,-1.055177268288603337e-02,-1.178691100724412431e-02,-1.430311482584120317e-02,-1.683660569414390656e-02,1.707231593172880979e-02,-2.978390843103682385e-03,-3.530053339490503862e-03,1.394302970543198107e-02,-2.306763018799211015e-02
4.058697961251442159e-03,-2.774735190299566431e-03,-2.920497028148414894e-04,-3.554853059613029536e-04,-4.845071204685543636e-04,-1.800500385518437774e-04,-3.667637633562187156e-03,-3.401313703647979719e-03,7.927432548859716238e-03,-8.700013988270709556e-03,7.042877207344267311e-04,-3.773264313992811050e-03,3.851419899230565901e-03,4.478616403672519390e-03,-8.203003869882313261e-04
3.013796173126834493e-03,-1.776505304579873747e-03,-2.756462262554037861e-04,3.555904519983101746e-04,7.774419937124191259e-04,-3.168365094888291370e-04,-2.617596833651187824e-03,-1.952590599622389860e-03,1.646599213452521610e-02,-1.164391914954079899e-02,-6.696764118952165841e-03,-6.789683590935823194e-03,-3.369579733457069102e-03,-2.553144529489668937e-03,-2.136785140254752677e-03
3.013796173126834493e-03,-1.776505304579873747e-03,-2.756462262554037861e-04,3.555904519983101746e-04,7.774419937124191259e-04,-3.168365094888291370e-04,-2.617596833651187824e-03,-1.952590599622389860e-03,1.646599213452521610e-02,-1.164391914954079899e-02,-6.696764118952165841e-03,-6.789683590935823194e-03,-3.369579733457069102e-03,-2.553144529489668937e-03,-2.136785140254752677e-03
1.715506529608674729e-03,-1.375571301961244983e-03,-3.103435562328524006e-04,1.899964239244876106e-04,1.593335515556074209e-04,-6.138231622027636933e-04,-1.135203467086182442e-03,-2.728638228973917328e-03,3.573355937079499348e-03,2.282607436988755376e-03,1.717195837832051833e-02,-4.895499485572567602e-03,-8.865040590976270771e-03,-5.676806269242287706e-03,4.990083754300003727e-03
1.622552909330659751e-02,-1.655173265360106866e-02,-1.472405118513849843e-02,1.822245126296139853e-05,-2.124819737591999644e-02,-4.097521491740022961e-04,-6.074504749839599801e-03,-3.670057453505490112e-03,2.871551104711204255e-02,-1.385313159171739153e-02,2.148312245389377966e-03,8.845806961550339853e-02,-3.439535317613735734e-03,-1.947601961621271000e-02,-1.135847857976300668e-02
7.346887702826235440e-03,-7.806886595164751544e-03,-8.158500230956107491e-03,-3.591662401781965143e-04,-1.143765713113643542e-02,-5.980440037080571314e-04,-1.149707179989105463e-03,-1.733549992464465943e-04,7.572854230580971374e-03,-4.328473166424655957e-04,4.218172163865596506e-03,4.678457128603829424e-02,-2.419342360424403537e-03,-1.022233297297977551e-02,-1.050066610529322084e-02
7.346887702826235440e-03,-7.806886595164751544e-03,-8.158500230956107491e-03,-3.591662401781965143e-04,-1.143765713113643542e-02,-5.980440037080571314e-04,-1.149707179989105463e-03,-1.733549992464465943e-04,7.572854230580971374e-03,-4.328473166424655957e-04,4.218172163865596506e-03,4.678457128603829424e-02,-2.419342360424403537e-03,-1.022233297297977551e-02,-1.050066610529322084e-02
1.250303370028240518e-02,-1.261835704322673835e-02,2.104392431235480032e-02,-1.199359485093731865e-02,4.501032970904499456e-03,7.915318237175991700e-04,-1.492661246470266580e-02,-8.239721230600481616e-03,-2.105462694702736615e-02,-2.274546078843215496e-02,2.072482972166081114e-02,-1.672181848311975368e-03,-3.953580991193908142e-03,2.289269566976058143e-02,-2.782205343115131888e-02
3.013796173126834493e-03,-1.776505304579873747e-03,-2.756462262554037861e-04,3.555904519983101746e-04,7.774419937124191259e-04,-3.168365094888291370e-04,-2.617596833651187824e-03,-1.952590599622389860e-03,1.646599213452521610e-02,-1.164391914954079899e-02,-6.696764118952165841e-03,-6.789683590935823194e-03,-3.369579733457069102e-03,-2.553144529489668937e-03,-2.136785140254752677e-03
1.623966690220566764e-02,2.088709317847322125e-02,2.622143436582052151e-03,-1.532053276704595018e-03,-6.736940894353059782e-03,3.518988150649951356e-05,6.878147251065940427e-04,5.438940330173415265e-04,-1.062939393170486344e-03,3.539693220279163622e-04,-1.297451136270431817e-03,-1.289225063523655916e-04,-1.827345759354556199e-03,-1.184862941701990543e-03,2.821076576474216505e-03
2.651604161357543760e-02,-2.143774870037338381e-02,1.678353714973136734e-02,1.398650487714336518e-02,1.560513260773538184e-02,-1.190901511938009978e-02,2.167388851695556742e-02,-2.521132189081677633e-02,-4.344146356726471397e-03,-3.989821632754380482e-02,2.896294948903235279e-03,-8.581678479436272503e-03,-4.212092718645486615e-03,1.287691657473840484e-02,-2.662585035638767236e-02
1.480569464000880756e-02,-1.258377157342490359e-02,1.868058398144716026e-02,-1.163216613561168962e-02,-2.977822006154097825e-03,-2.024995510303616124e-03,-9.793128988959988457e-03,-1.524358450974599294e-02,-1.223511057244327897e-02,-1.772910805723261138e-02,3.604495290056742435e-02,-1.072616085874991687e-02,3.408294075765286313e-02,-1.517792282125188458e-03,-5.991992661948953788e-03
6.739020307082964172e-03,-5.571121462825525360e-03,5.081085836263836766e-03,5.867410915978198225e-04,5.901787405063634896e-04,-6.385564310947170613e-03,-1.542090128678202249e-02,-2.254077093801007056e-02,5.769124832728132583e-03,2.922097560724093088e-02,-1.527754151323688393e-02,-3.828198130882026675e-03,-4.416211153066989387e-03,2.503195759238099199e-03,1.482862295541677658e-03
1.305313723743880411e-02,-1.282181669539856489e-02,1.152350620283406485e-02,8.188703619471809653e-04,1.750153286359525454e-03,-1.366066742402519303e-02,-2.916231493204242409e-02,-4.565021137553836733e-02,1.096078806770289273e-02,5.871616220913911111e-02,-3.477526204057219267e-02,-5.109860641286670391e-03,-1.313233886883728024e-02,6.126918005485603586e-03,2.535370483995014971e-03
1.305313723743880411e-02,-1.282181669539856489e-02,1.152350620283406485e-02,8.188703619471809653e-04,1.750153286359525454e-03,-1.366066742402519303e-02,-2.916231493204242409e-02,-4.565021137553836733e-02,1.096078806770289273e-02,5.871616220913911111e-02,-3.477526204057219267e-02,-5.109860641286670391e-03,-1.313233886883728024e-02,6.126918005485603586e-03,2.535370483995014971e-03
6.038721119430516537e-02,-8.172388504824050492e-02,1.525541583195049178e-01,-7.756797311164130571e-02,-1.946481474610548337e-02,-2.739633582179222798e-03,-7.362122189494264834e-02,-6.807751651132938620e-02,-1.457598193224171612e-01,-1.580811873776667986e-01,1.254167873764887482e-02,1.403961017519082810e-02,7.740583358093106915e-03,-1.515441827854924033e-02,-5.418701064792411613e-03
1.305313723743880411e-02,-1.282181669539856489e-02,1.152350620283406485e-02,8.188703619471809653e-04,1.750153286359525454e-03,-1.366066742402519303e-02,-2.916231493204242409e-02,-4.565021137553836733e-02,1.096078806770289273e-02,5.871616220913911111e-02,-3.477526204057219267e-02,-5.109860641286670391e-03,-1.313233886883728024e-02,6.126918005485603586e-03,2.535370483995014971e-03
1.888696927036510875e-02,-1.463413582174147125e-02,-1.176155595646534435e-02,3.259900686825829104e-04,-1.557638065739391266e-02,-9.979053400320095964e-04,-9.704769893729332103e-03,-1.076344398486675166e-02,2.482915277199653284e-02,-1.433589110723306262e-02,5.335296499959772155e-03,1.028270936138481750e-01,1.286189275023300570e-02,5.522798072601838026e-02,3.396687945429225503e-02
2.108784268281016158e-02,-2.142586442077844960e-02,4.353821270162844259e-02,-1.109963292128522683e-02,-4.484948886975604829e-03,1.680737708404327069e-02,3.028518317886840991e-02,5.199278077640324264e-02,3.180165620033788970e-02,3.357206719056031463e-02,-3.849118467359345565e-03,-2.428494952954131196e-03,9.639911764838436864e-04,2.069381849092791215e-02,-2.636537974526571848e-02
